site	dec_date	yyyymmdd	hhmmss	wind_dir	wind_spd	hfc134a	hfc134a_sd
smo	2003.23297	20030327	0047	49	4	22.77	0.19
smo	2003.23315	20030327	0225	49	4	23.19	0.18
smo	2003.24702	20030401	0353	104	8	22.32	0.34
smo	2003.27434	20030411	0313	152	6	22.86	0.07
smo	2003.27454	20030411	0459	152	6	23.09	0.00
smo	2003.29362	20030418	0409	134	8	22.82	0.12
smo	2003.30436	20030422	0210	141	6	22.15	0.20
smo	2003.30450	20030422	0326	141	6	22.31	0.17
smo	2003.32619	20030430	0128	119	6	22.52	0.05
smo	2003.34544	20030507	0201	118	8	22.20	0.13
smo	2003.34558	20030507	0317	118	8	22.37	0.15
smo	2003.35902	20030512	0100	121	10	22.18	0.03
smo	2003.39182	20030524	0020	130	9	22.43	0.01
smo	2003.39188	20030524	0051	130	9	22.50	0.12
smo	2003.40282	20030528	0044	124	10	22.28	0.09
smo	2003.41087	20030530	2315	156	7	23.62	0.19
smo	2003.42491	20030605	0215	147	11	22.13	0.10
smo	2003.42531	20030605	0545	147	11	22.12	0.05
smo	2003.46058	20030618	0243	136	11	22.15	0.12
smo	2003.46088	20030618	0518	136	11	22.61	0.02
smo	2003.48790	20030628	0201	153	12	22.54	0.02
smo	2003.49887	20030702	0208	130	11	22.58	0.20
smo	2003.49901	20030702	0320	130	11	22.73	0.26
smo	2003.51539	20030708	0249	126	11	22.83	0.06
smo	2003.53723	20030716	0210	143	14	22.75	0.02
smo	2003.53745	20030716	0404	143	14	22.52	0.16
smo	2003.55925	20030724	0300	359	9	23.33	0.02
smo	2003.57552	20030730	0135	120	6	23.33	0.08
smo	2003.57573	20030730	0324	120	6	23.34	0.08
smo	2003.59751	20030807	0210	147	8	23.29	0.06
smo	2003.61121	20030812	0214	127	9	23.96	0.29
smo	2003.64113	20030823	0020	111	7	24.36	0.35
smo	2003.64134	20030823	0210	111	7	24.07	0.10
smo	2003.65505	20030828	0214	143	10	23.31	0.15
smo	2003.67172	20030903	0418	124	9	23.71	0.17
smo	2003.70724	20030916	0325	114	9	24.11	0.03
smo	2003.73685	20030926	2250	147	13	23.87	0.00
smo	2003.74548	20030930	0222	144	7	24.07	0.28
smo	2003.74570	20030930	0421	144	7	24.09	0.06
smo	2003.76465	20031007	0218	116	6	23.78	0.04
smo	2003.78355	20031013	2355	107	6	24.14	0.12
smo	2003.78376	20031014	0144	107	6	24.36	0.07
smo	2003.80300	20031021	0216	10	8	25.50	0.33
smo	2003.82201	20031028	0049	145	10	24.49	0.14
smo	2003.82222	20031028	0238	149	10	24.44	0.39
smo	2003.87104	20031114	2217	301	12	25.33	0.25
smo	2003.87718	20031117	0406	139	8	23.80	0.12
smo	2003.88519	20031120	0216	118	6	25.02	0.27
smo	2003.89856	20031124	2321	132	9	24.71	0.10
smo	2003.91774	20031201	2326	147	8	24.42	0.12
smo	2003.91792	20031202	0100	135	11	24.58	0.05
smo	2003.94529	20031212	0045	112	8.5	25.99	0.00
smo	2003.95650	20031216	0256	68	5	25.25	0.00
smo	2003.98651	20031227	0150	155	8	25.06	0.01
smo	2004.00285	20040102	0100	32	7	26.75	0.17
smo	2004.06308	20040124	0205	102	4	24.92	0.17
smo	2004.07138	20040127	0259	137	8	24.66	0.43
smo	2004.09336	20040204	0405	128	8	26.25	0.16
smo	2004.11238	20040211	0309	94	11	26.01	0.12
smo	2004.13953	20040221	0140	156	6	25.19	0.09
smo	2004.14785	20040224	0245	69	5	27.34	0.25
smo	2004.15872	20040228	0210	111	9	26.14	0.13
smo	2004.17766	20040306	0033	53	7	26.08	0.19
smo	2004.20532	20040316	0333	102	6	26.51	0.08
smo	2004.23522	20040327	0210	274	3	27.13	0.15
smo	2004.25418	20040403	0045	153	9	25.56	0.01
smo	2004.26536	20040407	0256	127	5	25.17	0.20
smo	2004.28167	20040413	0211	135	7	26.87	0.20
smo	2004.30632	20040422	0245	137	5	27.47	0.16
smo	2004.31986	20040427	0138	116	10	26.20	0.47
smo	2004.32006	20040427	0326	116	10	26.56	0.20
smo	2004.33901	20040504	0150	135	8	26.39	0.45
smo	2004.36892	20040515	0038	83	4	26.45	0.06
smo	2004.36916	20040515	0244	83	4	26.25	0.42
smo	2004.38522	20040520	2345	85	6	26.37	0.24
smo	2004.40450	20040528	0110	99	10	26.22	0.19
smo	2004.42375	20040604	0212	96	11	26.47	0.02
smo	2004.44009	20040610	0147	98	7	26.61	0.02
smo	2004.45656	20040616	0227	131	5	26.78	0.55
smo	2004.47283	20040622	0120	115	12	26.27	0.05
smo	2004.49184	20040629	0020	117	12	27.05	0.28
smo	2004.49208	20040629	0228	117	12	26.70	0.14
smo	2004.51394	20040707	0228	139	15	26.80	0.01
smo	2004.53296	20040714	0132	135	11	27.08	0.06
smo	2004.54935	20040720	0130	122	7	27.02	0.10
smo	2004.54950	20040720	0250	122	7	27.64	0.24
smo	2004.57370	20040728	2324	111	12	27.00	0.04
smo	2004.59325	20040805	0304	136	12	27.48	0.14
smo	2004.60647	20040809	2316	102	7	27.89	0.02
smo	2004.63388	20040819	2359	116	8	28.44	0.32
smo	2004.63411	20040820	0200	116	8	28.47	0.31
smo	2004.64491	20040824	0052	113	11	28.22	0.16
smo	2004.67202	20040902	2300	121	13	27.49	0.04
smo	2004.68552	20040907	2138	125	13	27.89	0.10
smo	2004.70203	20040913	2240	130	9	28.79	0.29
smo	2004.70253	20040914	0303	138	8	28.53	0.14
smo	2004.72401	20040921	2340	111	6	28.90	0.39
smo	2004.74360	20040929	0345	93	6	28.67	0.15
smo	2004.75999	20041005	0345	98	6	28.20	0.12
smo	2004.77901	20041012	0251	120	5	28.75	0.29
smo	2004.79795	20041019	0114	128	10	28.28	0.10
smo	2004.81676	20041025	2225	130	11	28.39	0.09
smo	2004.84139	20041103	2246	155	7	28.58	0.01
smo	2004.85769	20041109	2157	343	6	29.84	0.01
smo	2004.87688	20041116	2230	127	12	28.91	0.00
smo	2004.87701	20041116	2340	127	12	29.51	0.31
smo	2004.89639	20041124	0155	125	8	28.76	0.60
smo	2004.95101	20041214	0141	127	7	29.85	0.03
smo	2004.99179	20041228	2355	131	11	29.15	0.12
smo	2005.01105	20050105	0050	95	5	30.33	0.01
smo	2005.03009	20050111	2337	127	7	29.04	0.08
smo	2005.05495	20050121	0121	75	2	30.58	0.14
smo	2005.07388	20050127	2310	19	3	29.92	0.01
smo	2005.07411	20050128	0114	19	3	30.07	0.11
smo	2005.09598	20050205	0048	217	4	31.51	0.04
smo	2005.11214	20050210	2220	133	7	29.88	0.16
smo	2005.13435	20050219	0055	218	2	31.92	0.47
smo	2005.14817	20050224	0200	72	5	29.87	0.10
smo	2005.14830	20050224	0305	72	5	29.74	0.30
smo	2005.18861	20050310	2013	345	4	31.31	0.18
smo	2005.20531	20050316	2232	88	4	31.62	0.25
smo	2005.20560	20050317	0105	107	4	31.62	0.09
smo	2005.25751	20050404	2345	122	10	30.52	0.07
smo	2005.27647	20050411	2154	70	8	30.89	0.38
smo	2005.30120	20050420	2230	335	10	31.74	0.12
smo	2005.30127	20050420	2305	335	10	31.32	0.01
smo	2005.32063	20050428	0044	335	5	31.95	0.33
smo	2005.33691	20050503	2320	111	7	30.18	0.15
smo	2005.36151	20050512	2252	154	5	31.94	0.08
smo	2005.37531	20050517	2345	151	12	30.66	0.12
smo	2005.37555	20050518	0151	151	12	30.50	0.13
smo	2005.39164	20050523	2245	151	11	30.69	0.22
smo	2005.41671	20050602	0222	134	6	31.10	0.26
smo	2005.42988	20050606	2147	115	9	31.27	0.07
smo	2005.42997	20050606	2231	115	9	31.62	0.12
smo	2005.45985	20050617	2019	145	4.5	31.07	0.03
smo	2005.46821	20050620	2133	91	6	31.68	0.27
smo	2005.48998	20050628	2012	130	11	31.22	0.07
smo	2005.50923	20050705	2052	130	11	31.17	0.15
smo	2005.52559	20050711	2012	135	11	31.78	0.07
smo	2005.54514	20050718	2324	150	12	31.77	0.13
smo	2005.57295	20050729	0301	143	5	31.90	0.34
smo	2005.60298	20050809	0205	120	7	32.74	0.01
smo	2005.62715	20050817	2150	90	8	32.27	0.07
smo	2005.62738	20050817	2350	90	8	32.97	0.07
smo	2005.64677	20050825	0140	118	7	32.50	0.07
smo	2005.66602	20050901	0222	120	8	32.69	0.08
smo	2005.68507	20050908	0111	119	11	32.60	0.14
smo	2005.69879	20050913	0126	87	5	32.97	0.07
smo	2005.69894	20050913	0244	87	5	33.45	0.00
smo	2005.72076	20050921	0150	108	10	32.78	0.01
smo	2005.73996	20050928	0204	113	12	32.71	0.15
smo	2005.76731	20051008	0136	132	11	33.21	0.40
smo	2005.77828	20051012	0145	131	7	32.87	0.19
smo	2005.77840	20051012	0249	131	7	33.00	0.11
smo	2005.79483	20051018	0242	151	5	33.79	0.10
smo	2005.81935	20051027	0130	338	5	33.64	0.40
smo	2005.83869	20051103	0255	136	8	33.67	0.24
smo	2005.86006	20051110	2205	13	5	34.97	0.07
smo	2005.87885	20051117	1841	127	4	33.74	0.13
smo	2005.89575	20051123	2246	118	5	33.84	0.01
smo	2005.91762	20051201	2221	334	3	34.23	0.07
smo	2005.93678	20051208	2210	168	2	33.56	0.30
smo	2005.96733	20051220	0148	130	10	34.93	0.32
smo	2005.99196	20051229	0136	17	5	35.13	0.26
smo	2006.01084	20060104	2257	333	8	34.85	0.13
smo	2006.04946	20060119	0115	72	7	35.86	0.17
smo	2006.07374	20060127	2157	37	5	35.65	0.03
smo	2006.09309	20060203	2330	209	14	36.40	0.42
smo	2006.11250	20060211	0132	307	8	36.22	0.15
smo	2006.12314	20060214	2240	333	6	36.15	0.30
smo	2006.14795	20060224	0001	20	3	36.24	0.19
smo	2006.15883	20060227	2319	129	9	34.96	0.11
smo	2006.17791	20060306	2228	94	9	35.28	0.13
smo	2006.20246	20060315	2131	31	10	37.10	0.02
smo	2006.21623	20060320	2210	100	5	35.40	0.12
smo	2006.23538	20060327	2158	115	5	34.33	0.02
smo	2006.25476	20060403	2342	106	10	35.23	0.09
smo	2006.27395	20060410	2350	136	7	35.14	0.36
smo	2006.30120	20060420	2233	75	4	35.84	0.21
smo	2006.31492	20060425	2243	140	10	34.76	0.42
smo	2006.33435	20060503	0055	151	5	36.02	0.06
smo	2006.35862	20060511	2130	6	5	35.86	0.03
smo	2006.35867	20060511	2157	6	5	35.70	0.09
smo	2006.37786	20060518	2205	277	8	36.34	0.06
smo	2006.41070	20060530	2143	119	10	34.75	0.26
smo	2006.43311	20060608	0205	153	13	35.51	0.12
smo	2006.45203	20060614	2346	129	9	35.63	0.16
smo	2006.47107	20060621	2235	128	8	35.62	0.18
smo	2006.50943	20060705	2235	79	5	36.21	0.55
smo	2006.53123	20060713	2134	158	5	36.00	0.05
smo	2006.54775	20060719	2218	147	11	35.84	0.01
smo	2006.57010	20060728	0206	137	5	36.41	0.00
smo	2006.58650	20060803	0145	164	8	35.81	0.37
smo	2006.58660	20060803	0236	170	7	35.99	0.17
smo	2006.60559	20060810	0057	160	6	36.17	0.01
smo	2006.62480	20060817	0115	37	2	36.40	0.39
smo	2006.64917	20060825	2244	138	12	36.56	0.14
smo	2006.65717	20060828	2047	102	7	36.80	0.13
smo	2006.65731	20060828	2203	104	9	37.06	0.60
smo	2006.68196	20060906	2200	87	9	37.00	0.55
smo	2006.69561	20060911	2134	118	11	36.92	0.04
smo	2006.71764	20060919	2234	118	6	36.87	0.07
smo	2006.73401	20060925	2154	137	7	37.48	0.05
smo	2006.76134	20061005	2121	339	6	38.43	0.05
smo	2006.77779	20061011	2124	117	8	36.94	0.14
smo	2006.79146	20061016	2114	108	7	37.28	0.41
smo	2006.81065	20061023	2117	117	15	37.31	0.01
smo	2006.82989	20061030	2149	145	15	37.13	0.17
smo	2006.85172	20061107	2104	157	8	37.36	0.15
smo	2006.86816	20061113	2103	125	5	37.63	0.26
smo	2006.86822	20061113	2136	153	5	37.69	0.24
smo	2006.89008	20061121	2105	115	8	38.59	0.21
smo	2006.90934	20061128	2147	105	8	38.29	0.66
smo	2006.93405	20061207	2219	279	4	38.23	0.25
smo	2006.95605	20061215	2258	112	9	37.64	0.04
smo	2006.95620	20061216	0019	121	5	38.10	0.34
smo	2006.96409	20061218	2127	91	5	38.48	0.27
smo	2006.99446	20061229	2328	112	5	39.31	0.09
smo	2007.00788	20070103	2102	114	9	37.69	0.15
smo	2007.03273	20070112	2242	152	2	38.47	0.34
smo	2007.04379	20070116	2335	131	6	38.59	0.14
smo	2007.06541	20070124	2058	164	6	37.06	0.00
smo	2007.07943	20070129	2351	123	8	38.18	0.12
smo	2007.10659	20070208	2145	299	5	40.79	0.01
smo	2007.10671	20070208	2245	314	6	40.75	0.39
smo	2007.12301	20070214	2136	301	7	40.09	0.28
smo	2007.14781	20070223	2251	159	1	40.07	0.26
smo	2007.15860	20070227	2119	327	6	40.42	0.05
smo	2007.18055	20070307	2135	341	5	40.40	0.19
smo	2007.18066	20070307	2235	341	5	39.79	0.21
smo	2007.19976	20070314	2154	336	10	39.83	0.23
smo	2007.22449	20070323	2230	75	4.6	40.30	0.35
smo	2007.23843	20070329	0039	263	6.3	40.38	0.25
smo	2007.26049	20070406	0153	357	4.5	40.03	0.46
smo	2007.27686	20070412	0117	40	4.4	38.69	0.07
smo	2007.29846	20070419	2233	278	3.2	40.26	0.13
smo	2007.31784	20070427	0015	101	5.4	39.44	0.56
smo	2007.33161	20070502	0054	115	12.4	39.47	0.36
smo	2007.35870	20070511	2212	54	2.7	40.61	0.15
smo	2007.37248	20070516	2258	57	5.4	40.22	0.37
smo	2007.39706	20070525	2213	95	4.2	39.68	0.06
smo	2007.41059	20070530	2046	98	10.8	40.21	0.25
smo	2007.42701	20070605	2038	105	8.4	39.49	0.08
smo	2007.45201	20070614	2334	131	9.1	39.29	0.17
smo	2007.49074	20070629	0254	155	11.8	39.17	0.50
smo	2007.51204	20070706	2126	125	8.8	40.01	0.29
smo	2007.52867	20070712	2311	306	4.5	41.37	0.17
smo	2007.54811	20070720	0125	119	8.8	40.11	0.62
smo	2007.54830	20070720	0307	134	8	40.69	0.31
smo	2007.56739	20070727	0220	26	10.1	40.74	0.11
smo	2007.58607	20070802	2200	89	7.3	41.11	0.50
smo	2007.60297	20070809	0159	148	9	40.90	0.13
smo	2007.62205	20070816	0107	99	10	40.89	0.26
smo	2007.64094	20070822	2239	134	9.1	40.43	0.22
smo	2007.64101	20070822	2315	137	9.4	41.22	0.65
smo	2007.66013	20070829	2246	128	10.4	41.58	0.48
smo	2007.68214	20070906	2331	114	7.7	41.40	0.34
smo	2007.69881	20070913	0135	143	9	41.40	0.17
smo	2007.73418	20070925	2324	81	6.7	42.33	0.51
smo	2007.73434	20070926	0048	39	5.4	42.57	0.14
smo	2007.75592	20071003	2150	171	2	41.46	0.24
smo	2007.77557	20071011	0157	79	7.2	41.54	0.53
smo	2007.79722	20071018	2337	111	8.3	41.68	0.31
smo	2007.81071	20071023	2148	91	4.8	42.68	0.16
smo	2007.81080	20071023	2234	64	6.2	42.78	0.18
smo	2007.83261	20071031	2141	82	6.5	42.23	0.21
smo	2007.84918	20071106	2248	123	9.6	42.28	0.17
smo	2007.87638	20071116	2104	351	4.3	43.31	0.57
smo	2007.89027	20071121	2246	93	4	44.34	0.24
smo	2007.89034	20071121	2325	108	6.3	44.31	0.34
smo	2007.90949	20071128	2307	2	1.9	43.32	0.35
smo	2007.92581	20071204	2207	55	2.7	44.47	0.27
smo	2007.95056	20071213	2255	175	4.4	41.51	0.09
smo	2007.96689	20071219	2200	99	10.2	42.54	0.32
smo	2007.96717	20071220	0025	109	5.2	42.85	0.34
smo	2007.98876	20071227	2133	165	2.8	42.62	0.49
smo	2008.00562	20080103	0122	14	5.3	43.86	0.45
smo	2008.02707	20080110	2148	335	9.4	44.37	0.32
smo	2008.04901	20080118	2230	105	2.1	43.97	0.01
smo	2008.04913	20080118	2333	121	1	44.12	0.03
smo	2008.06818	20080125	2255	12.1	7	44.54	0.39
smo	2008.07940	20080130	0125	61	8.2	43.59	0.26
smo	2008.10365	20080207	2230	49	5.1	44.17	0.12
smo	2008.12281	20080214	2246	25	3.1	44.21	0.20
smo	2008.12292	20080214	2345	44	4.1	44.69	0.50
smo	2008.15822	20080227	2147	114	5.7	43.21	0.09
smo	2008.18008	20080306	2148	138	5.4	43.28	0.13
smo	2008.19655	20080312	2230	94	4.5	44.51	0.67
smo	2008.19668	20080312	2340	72	2.5	44.31	0.05
smo	2008.21295	20080318	2231	100	8.7	42.77	0.25
smo	2008.23487	20080326	2305	55	5.2	43.20	0.37
smo	2008.25666	20080403	2230	43	1.2	44.44	0.11
smo	2008.27586	20080410	2307	327	2.4	43.31	0.03
smo	2008.29499	20080417	2310	104	7.5	44.67	0.18
smo	2008.29525	20080418	0128	113	2.9	44.13	0.62
smo	2008.31147	20080423	2355	113	10.9	43.91	0.23
smo	2008.33326	20080501	2320	323	7	44.67	0.14
smo	2008.34685	20080506	2242	77	4.9	43.77	0.21
smo	2008.36581	20080513	2118	19	5.8	44.79	0.22
smo	2008.36601	20080513	2301	18	5.2	44.90	0.06
smo	2008.39045	20080522	2145	320	3.4	44.85	0.42
smo	2008.40690	20080528	2210	36	4	44.11	0.23
smo	2008.42600	20080604	2159	106	7.4	44.23	0.23
smo	2008.44786	20080612	2159	89	11.5	44.40	0.02
smo	2008.44803	20080612	2330	109	11.3	44.11	0.13
smo	2008.46977	20080620	2229	79	2.6	45.16	0.59
smo	2008.48604	20080626	2124	119	9.1	44.18	0.32
smo	2008.50538	20080703	2317	101	8.3	44.52	0.08
smo	2008.52221	20080710	0305	149	12.8	45.04	0.11
smo	2008.54094	20080716	2336	116	14.2	44.20	0.09
smo	2008.56315	20080725	0245	126	6.4	44.92	0.00
smo	2008.59860	20080807	0205	150	6.6	44.33	0.17
smo	2008.60085	20080807	2150	120	9	44.24	0.01
smo	2008.61999	20080814	2200	104	8.1	45.00	0.21
smo	2008.63920	20080821	2245	131	11.2	45.46	0.37
smo	2008.65566	20080827	2319	150	6.8	45.39	0.01
smo	2008.69638	20080911	2059	115	10.9	45.30	0.02
smo	2008.69645	20080911	2135	118	11.4	44.50	0.13
smo	2008.71562	20080918	2200	117	8.4	45.64	0.65
smo	2008.73469	20080925	2130	115	10.1	45.95	0.12
smo	2008.75383	20081002	2137	171	3.5	45.28	0.43
smo	2008.77293	20081009	2127	118	11.9	45.44	0.17
smo	2008.79202	20081016	2105	107	8.4	46.07	0.55
smo	2008.79207	20081016	2132	106	8.9	45.58	0.12
smo	2008.81123	20081023	2150	113	8.5	46.01	0.01
smo	2008.83297	20081031	2046	102	4.2	46.19	0.27
smo	2008.84928	20081106	2004	114	11.9	46.55	0.17
smo	2008.86862	20081113	2156	122	7.6	46.63	0.06
smo	2008.86868	20081113	2230	111	8.4	46.32	0.20
smo	2008.88760	20081120	2043	103	8	47.38	0.30
smo	2008.90416	20081126	2211	89	5.7	46.55	0.50
smo	2008.92583	20081204	2032	339	2.2	46.17	0.04
smo	2008.94516	20081211	2215	110	7.2	47.15	0.66
smo	2008.94523	20081211	2254	110	6.9	47.09	0.35
smo	2008.97783	20081223	2115	108	6.3	46.94	0.07
smo	2008.99991	20081231	2315	110	8.3	46.77	0.14
smo	2009.02173	20090108	2223	313	7.6	48.57	0.55
smo	2009.02180	20090108	2300	315	6.9	48.67	0.04
smo	2009.04091	20090115	2221	306	4.4	49.46	0.39
smo	2009.06005	20090122	2201	174	3.7	48.14	0.06
smo	2009.07961	20090130	0125	12	2.1	47.88	0.45
smo	2009.09572	20090204	2229	15	5.5	48.03	0.08
smo	2009.09579	20090204	2307	357	6.1	48.72	0.04
smo	2009.11791	20090213	0055	85	0.2	49.21	0.10
smo	2009.13683	20090219	2239	100	5.3	47.00	0.25
smo	2009.15613	20090226	2340	65	6.9	47.84	0.21
smo	2009.17510	20090305	2155	18	1.2	50.04	0.22
smo	2009.19430	20090312	2204	333	1.8	49.16	0.14
smo	2009.19436	20090312	2238	303	3	49.14	0.47
smo	2009.21354	20090319	2234	342	3.2	50.37	0.01
smo	2009.23261	20090326	2140	53	1.8	48.13	0.17
smo	2009.25183	20090402	2200	327	10.4	49.74	0.32
smo	2009.27094	20090409	2126	92	8.1	48.28	0.07
smo	2009.27103	20090409	2212	84	9.7	48.51	0.25
smo	2009.29270	20090417	2001	103	4.3	49.59	0.08
smo	2009.31224	20090424	2312	105	6.6	48.09	0.38
smo	2009.33142	20090501	2313	88	2.1	47.63	0.01
smo	2009.34234	20090505	2254	97	6	48.63	0.16
smo	2009.34249	20090506	0012	95	4.4	48.03	0.19
smo	2009.36679	20090514	2105	15.6	6.9	48.23	0.30
smo	2009.38064	20090519	2225	313	4.7	48.86	0.04
smo	2009.40526	20090528	2206	102	9.7	48.38	0.00
smo	2009.42697	20090605	2015	153	2.2	50.96	0.14
smo	2009.44349	20090611	2058	136	12.9	47.75	0.02
smo	2009.46553	20090619	2200	149	9	48.29	0.02
smo	2009.48199	20090625	2213	130	16	48.39	0.07
smo	2009.50126	20090702	2300	104	7.3	48.90	0.08
smo	2009.50130	20090702	2325	81	7.7	48.89	0.10
smo	2009.52065	20090710	0055	104	10.7	48.95	0.31
smo	2009.53981	20090717	0044	117	17.5	48.51	0.15
smo	2009.54005	20090717	0250	131	13.3	48.44	0.22
smo	2009.55862	20090723	2130	159	12.5	49.32	0.30
smo	2009.57787	20090730	2207	155	9.6	48.98	0.19
smo	2009.57807	20090730	2353	135	13.5	49.24	0.08
smo	2009.59713	20090806	2250	117	11.8	49.11	0.20
smo	2009.59749	20090807	0202	135.2009219	7.4	49.23	0.14
smo	2009.61614	20090813	2125	125	15.7	49.30	0.01
smo	2009.63532	20090820	2125	34	4.8	50.44	0.02
smo	2009.65490	20090828	0054	140	10.1	49.83	0.11
smo	2009.67406	20090904	0045	58	6.4	50.84	0.20
smo	2009.67416	20090904	0140	80	4.2	50.95	0.14
smo	2009.67428	20090904	0239	80	5.4	50.43	0.03
smo	2009.69330	20090911	0120	147	14.6	49.43	0.08
smo	2009.69340	20090911	0211	134	15	49.40	0.06
smo	2009.71194	20090917	2036	112	7.6	50.28	0.09
smo	2009.71202	20090917	2119	114	7.2	50.21	0.20
smo	2009.73164	20090925	0110	154	7.6	50.37	0.12
smo	2009.73174	20090925	0203	150	8.6	50.50	0.02
smo	2009.80834	20091023	0105	161	5.8	50.34	0.07
smo	2009.80852	20091023	0240	163	6.3	50.14	0.19
smo	2009.82749	20091030	0049	170	3.4	50.47	0.13
smo	2009.82763	20091030	0200	167	3.3	50.74	0.11
smo	2009.82771	20091030	0244	159	3.6	50.31	0.09
smo	2009.84916	20091106	2240	125	11.6	50.58	0.02
smo	2009.84927	20091106	2337	131	11.3	50.38	0.00
smo	2009.86541	20091112	2102	62	9	51.26	0.01
smo	2009.88743	20091120	2153	133	7.8	50.37	0.10
smo	2009.90710	20091128	0213	41	5.8	52.58	0.13
smo	2009.90730	20091128	0358	33	6.2	52.77	0.19
smo	2009.92586	20091204	2230	107	8.2	51.53	0.07
smo	2009.94500	20091211	2210	308	8.6	52.56	0.18
smo	2009.96431	20091218	2321	173	4.7	50.64	0.26
smo	2009.98056	20091224	2140	132	7.4	50.41	0.09
smo	2009.99705	20091230	2210	154	7.5	51.89	0.08
smo	2009.99711	20091230	2243	130	10.1	51.55	0.02
smo	2010.01939	20100108	0149	125	5.6	51.34	0.23
smo	2010.04107	20100115	2345	295	3.7	53.38	0.16
smo	2010.05999	20100122	2131	278	5.8	51.84	0.16
smo	2010.07639	20100128	2109	218	4.7	53.57	0.03
smo	2010.09826	20100205	2045	143	11.9	50.73	0.07
smo	2010.09835	20100205	2131	145	11.2	50.58	0.04
smo	2010.13385	20100218	2033	89	8.3	53.12	0.00
smo	2010.15325	20100225	2230	126	6	52.85	0.12
smo	2010.17508	20100305	2143	282	1.2	53.43	0.03
smo	2010.19153	20100311	2150	48	10.1	52.85	0.04
smo	2010.19162	20100311	2235	36	6.5	53.00	0.05
smo	2010.21065	20100318	2118	151	9.2	52.59	0.06
smo	2010.23242	20100326	2000	157	6.5	52.01	0.10
smo	2010.49092	20100629	0430	103	10.9	53.35	0.04
smo	2010.51781	20100709	0001	104	8.3	53.31	0.01
smo	2010.53704	20100716	0026	104	5.3	54.21	0.19
smo	2010.55085	20100721	0127	116	9.2	53.78	0.08
smo	2010.57304	20100729	0351	94	12	53.88	0.13
smo	2010.59180	20100805	0010	103	5.6	54.98	0.16
smo	2010.60863	20100811	0334	86	6.2	53.98	0.06
smo	2010.63315	20100820	0223	95	6.7	55.43	0.11
smo	2010.65510	20100828	0241	142	5.8	55.02	0.08
smo	2010.66893	20100902	0349	146	6.9	55.61	0.19
smo	2010.69099	20100910	0503	134	7.2	55.62	0.03
smo	2010.69120	20100910	0657	116	9.9	55.25	0.04
smo	2010.70717	20100916	0250	97	7.4	55.54	0.02
smo	2010.72640	20100923	0315	98	9.7	55.07	0.04
smo	2010.74881	20101001	0736	116	7.8	55.91	0.22
smo	2010.78072	20101012	2308	88	7.4	55.71	0.05
smo	2010.78118	20101013	0308	98	6.3	55.46	0.02
smo	2010.80594	20101022	0400	135	6.7	56.74	0.06
smo	2010.82487	20101029	0153	156	10.1	55.27	0.02
smo	2010.90413	20101127	0010	-99	-99	57.27	0.04
smo	2010.93428	20101208	0020	71	5.3	56.06	0.01
smo	2010.93558	20101208	1140	45	5.5	56.34	0.29
smo	2010.97416	20101222	1340	45	5.4	57.20	0.26
smo	2010.99056	20101228	1320	95	5.5	57.62	0.09
smo	2011.01350	20110105	2215	15	9.4	57.99	0.09
smo	2011.04958	20110119	0220	14	6	57.90	0.20
smo	2011.07358	20110127	2035	34	8.9	58.03	0.51
smo	2011.11522	20110212	0120	110	6	58.78	0.11
smo	2011.14791	20110223	2342	99	5.1	57.61	0.03
smo	2011.17217	20110304	2011	16	4.9	58.57	0.06
smo	2011.18888	20110310	2236	89	7.4	57.64	0.04
smo	2011.20518	20110316	2120	106	10.1	57.31	0.11
smo	2011.22441	20110323	2148	53	5.9	58.80	0.23
smo	2011.24369	20110330	2245	80	6.2	58.01	0.01
smo	2011.26277	20110406	2150	81	6.4	57.24	0.06
smo	2011.28477	20110414	2233	76	5.6	57.35	0.03
smo	2011.30658	20110422	2136	120	5.3	57.78	0.36
smo	2011.33968	20110504	2336	34.3	5	58.62	0.09
smo	2011.36440	20110514	0010	108	5.2	58.75	0.04
smo	2011.39690	20110525	2050	105	9.6	58.92	0.08
smo	2011.41617	20110601	2140	108	5	58.26	0.01
smo	2011.45444	20110615	2052	108	6.1	58.29	0.00
