site	dec_date	yyyymmdd	hhmmss	wind_dir	wind_spd	F227_	F227__sd
mlo	2019.94211	20191210	2054	40	5.4	1.66	0.01
mlo	2019.96129	20191217	2055	149	11	1.65	0.00
mlo	2019.98588	20191226	2019	240	8.5	1.69	0.01
mlo	2020.00513	20200102	2103	45	5	1.71	0.01
mlo	2020.02417	20200109	2020	121	7.6	1.70	0.00
mlo	2020.03782	20200114	2015	350	1	1.67	0.00
mlo	2020.05697	20200121	2026	330	4	1.74	0.01
mlo	2020.07611	20200128	2034	115	7.7	1.68	0.00
mlo	2020.09524	20200204	2034	281	1.5	1.72	0.01
mlo	2020.11985	20200213	2045	178	11	1.65	0.02
mlo	2020.13373	20200218	2240	100	5	1.68	0.00
mlo	2020.15258	20200225	2016	98	4	1.69	0.00
mlo	2020.17987	20200306	2000	80	4	1.72	0.01
nwr	2011.43256	20110607	2115	250	10	0.73	0.04
nwr	2011.45122	20110614	1642	300	13	0.73	0.01
nwr	2011.47083	20110621	2026	290	5	0.77	0.01
nwr	2011.48971	20110628	1754	250	3	0.74	0.04
nwr	2011.54753	20110719	2020	300	8	0.77	0.00
nwr	2011.56676	20110726	2047	240	5	0.74	0.02
nwr	2011.58526	20110802	1451	295	8	0.73	0.04
nwr	2011.60451	20110809	1532	295	8	0.79	0.02
nwr	2011.62666	20110817	1732	250	2	0.76	0.00
nwr	2011.64323	20110823	1842	340	5	0.76	0.02
nwr	2011.70048	20110913	1612	344	5	0.79	0.04
nwr	2011.71990	20110920	1818	356	6	0.77	0.00
nwr	2011.73923	20110927	1937	298	6.5	0.77	0.01
nwr	2011.75837	20111004	1917	246	8	0.79	0.00
nwr	2011.77451	20111010	1643	295	12	0.81	0.04
nwr	2011.77722	20111011	1625	273.5	21	0.79	0.01
nwr	2011.81557	20111025	1621	267	7.2	0.80	0.01
nwr	2011.83525	20111101	2046	232	3	0.79	0.03
nwr	2011.85401	20111108	1706	242	8	0.83	0.00
nwr	2011.87619	20111116	1928	262	24	0.77	0.00
nwr	2011.91224	20111129	2312	282	6	0.79	0.00
nwr	2011.93122	20111206	2130	262	17	0.79	0.00
nwr	2011.96911	20111220	1722	292	5	0.79	0.03
nwr	2011.98874	20111227	2120	242	9	0.80	0.01
nwr	2012.00749	20120103	1745	290	15	0.80	0.01
nwr	2012.02676	20120110	1904	290	8	0.80	0.03
nwr	2012.04584	20120117	1839	284	18	0.78	0.00
nwr	2012.08392	20120131	1708	270	12	0.80	0.00
nwr	2012.10376	20120207	2325	231	7	0.82	0.02
nwr	2012.12212	20120214	1641	256	8	0.81	0.00
nwr	2012.14396	20120222	1632	283	28	0.82	0.01
nwr	2012.16060	20120228	1840	282	20	0.81	0.00
nwr	2012.21784	20120320	1731	276	7	0.83	0.01
nwr	2012.23680	20120327	1603	292	15	0.81	0.02
nwr	2012.27567	20120410	2127	297	2	0.81	0.02
nwr	2012.29705	20120418	1718	230	8	0.84	0.01
nwr	2012.31363	20120424	1853	269	6	0.81	0.01
nwr	2012.33554	20120502	1923	260	5	0.82	0.01
nwr	2012.39017	20120522	1916	295	10	0.83	0.02
nwr	2012.40958	20120529	2143	209	5	0.86	0.00
nwr	2012.44672	20120612	1200	302	7.5	0.83	0.01
nwr	2012.46615	20120619	1439	232	6	0.82	0.00
nwr	2012.48603	20120626	2115	270	7	0.84	0.01
nwr	2012.50442	20120703	1449	260	4	0.84	0.01
nwr	2012.52368	20120710	1601	192	2	0.85	0.01
nwr	2012.54279	20120717	1550	307	1.5	0.83	0.04
nwr	2012.56219	20120724	1815	220	2.5	0.85	0.01
nwr	2012.58086	20120731	1417	280	5.2	0.84	0.01
nwr	2012.61936	20120814	1628	285	6	0.85	0.02
nwr	2012.63863	20120821	1743	283	3	0.84	0.02
nwr	2012.65793	20120828	1914	298	2	0.89	0.01
nwr	2012.71545	20120918	2031	283	10	0.87	0.00
nwr	2012.75328	20121002	1649	300	9	0.89	0.04
nwr	2012.77229	20121009	1547	300	12	0.89	0.01
nwr	2012.79107	20121016	1245	290	24	0.84	0.00
nwr	2012.81317	20121024	1453	195	8	0.86	0.01
nwr	2012.82973	20121030	1622	300	10	0.87	0.02
nwr	2012.84951	20121106	2206	342	8	0.89	0.03
nwr	2012.86845	20121113	2028	290	15	0.87	0.02
nwr	2012.88713	20121120	1634	298	9	0.91	0.00
nwr	2012.90627	20121127	1641	272	25	0.92	0.01
nwr	2012.92598	20121204	2151	272	20	0.92	0.01
nwr	2012.94513	20121211	2203	200	20	0.91	0.03
nwr	2012.98594	20121226	2029	226	11	0.91	0.02
nwr	2013.00472	20130102	1723	330	10	0.92	0.02
nwr	2013.02140	20130108	1930	215	22	0.89	0.01
nwr	2013.04030	20130115	1700	220	11	0.90	0.04
nwr	2013.06225	20130123	1719	290	5	0.88	0.00
nwr	2013.07895	20130129	1938	298	12	0.90	0.02
nwr	2013.09560	20130204	2126	222	20	0.90	0.01
nwr	2013.12239	20130214	1610	275.4	7.01	0.90	0.02
nwr	2013.17432	20130305	1501	285	20	0.89	0.01
nwr	2013.23273	20130326	2243	282	5	0.93	0.00
nwr	2013.24842	20130401	1612	257	3.5	0.86	0.01
nwr	2013.27058	20130409	1817	-99	4	0.93	0.01
nwr	2013.29014	20130416	2138	145	7	0.97	0.00
nwr	2013.31722	20130426	1849	109	2	0.93	0.03
nwr	2013.32793	20130430	1642	283	10	0.92	0.01
nwr	2013.34714	20130507	1655	290	10	0.91	0.01
nwr	2013.36619	20130514	1548	280	7	0.94	0.02
nwr	2013.39049	20130523	1244	-99	-99	0.96	0.00
nwr	2013.40463	20130528	1632	200	4	0.94	0.00
nwr	2013.42369	20130604	1532	230	9	0.95	0.03
nwr	2013.50021	20130702	1350	24.93	9.05	0.91	0.01
nwr	2013.51943	20130709	1411	293	10	0.93	0.02
nwr	2013.53973	20130717	0000	-99	-99	0.93	0.01
nwr	2013.57705	20130730	1458	273	123	0.96	0.01
nwr	2013.60172	20130808	1502	281.6	5.567	0.94	0.03
nwr	2013.61543	20130813	1512	290	3	0.94	0.02
nwr	2013.63467	20130820	1543	275	2.5	0.95	0.01
nwr	2013.65397	20130827	1645	185	2.5	0.91	0.01
nwr	2013.69224	20130910	1600	180	3	0.94	0.02
nwr	2013.71163	20130917	1755	265	6	0.97	0.01
nwr	2013.73087	20130924	1824	257	5	0.96	0.00
nwr	2013.76899	20131008	1620	261	14	0.96	0.02
nwr	2013.80741	20131022	1653	300	11	0.96	0.04
nwr	2013.82660	20131029	1702	229.4	10.33	0.95	0.03
nwr	2013.84590	20131105	1806	7.6	15	0.99	0.03
nwr	2013.88450	20131119	2012	260	32	0.97	0.00
nwr	2013.90363	20131126	1948	305	8	0.98	0.05
nwr	2013.92290	20131203	2037	186	3.85	1.00	0.03
nwr	2013.94188	20131210	1851	245	18	1.02	0.03
nwr	2013.96108	20131217	1904	246.4	17.45	0.98	0.00
nwr	2013.97763	20131223	2001	250	23	1.00	0.01
nwr	2013.99675	20131230	1934	200	20	0.96	0.01
nwr	2014.03809	20140114	2141	340	12	0.97	0.01
nwr	2014.09530	20140204	1851	191	2.3	1.03	0.00
nwr	2014.11377	20140211	1240	270	18	0.98	0.03
nwr	2014.13401	20140218	2155	285.9	11	1.00	0.03
nwr	2014.15288	20140225	1915	-99	-99	0.97	0.00
nwr	2014.19119	20140311	1852	270	6	1.02	0.00
nwr	2014.21048	20140318	1950	270	10	0.99	0.02
nwr	2014.22986	20140325	2137	265	12	1.03	0.01
nwr	2014.38570	20140521	1846	146.4	5.3	1.06	0.02
nwr	2014.39920	20140526	1700	305	3.2	1.05	0.00
nwr	2014.42132	20140603	1847	-99	5	1.02	0.02
nwr	2014.44034	20140610	1723	-99	2	1.07	0.00
nwr	2014.45972	20140617	1910	-99	5	1.02	0.04
nwr	2014.47889	20140624	1902	323	6.2	1.04	0.00
nwr	2014.53602	20140715	1531	295	5.3	1.03	0.01
nwr	2014.55516	20140722	1514	281	6.2	1.03	0.01
nwr	2014.57435	20140729	1520	76.7	1.38	1.06	0.00
nwr	2014.63204	20140819	1642	320	5.2	1.02	0.02
nwr	2014.65105	20140826	1510	230	4.2	1.05	0.04
nwr	2014.67037	20140902	1625	270	13	1.06	0.01
nwr	2014.68968	20140909	1737	260	13	1.07	0.01
nwr	2014.70870	20140916	1615	270	6.7	1.07	0.04
nwr	2014.72785	20140923	1557	270	8	1.07	0.05
nwr	2014.74728	20140930	1809	275	16	1.10	0.00
nwr	2014.76628	20141007	1636	282.8	10.1	1.05	0.02
nwr	2014.78567	20141014	1830	258	5.8	1.08	0.01
nwr	2014.82373	20141028	1554	261.6	14.8	1.07	0.01
nwr	2014.88157	20141118	1833	241.9	20	1.05	0.00
nwr	2014.91973	20141202	1650	250	5	1.06	0.01
nwr	2014.93914	20141209	1850	281.2	15	1.12	0.01
nwr	2014.95830	20141216	1841	259	10	1.04	0.03
nwr	2014.97451	20141222	1645	308	10.8	1.14	0.04
nwr	2014.99369	20141229	1643	307	5.4	1.11	0.01
nwr	2015.01564	20150106	1700	292	20	1.08	0.03
nwr	2015.03475	20150113	1625	32.6	3.57	1.07	0.02
nwr	2015.05451	20150120	2130	66.99	11.4	1.10	0.00
nwr	2015.09251	20150203	1824	268.8	15.89	1.09	0.04
nwr	2015.11159	20150210	1732	192	5	1.09	0.01
nwr	2015.13070	20150217	1655	254	20	1.11	0.01
nwr	2015.14991	20150224	1712	157	1.2	1.07	0.02
nwr	2015.16916	20150303	1752	255	10.5	1.10	0.02
nwr	2015.24557	20150331	1511	266	12.46	1.07	0.01
nwr	2015.26495	20150407	1658	200	6	1.08	0.02
nwr	2015.28397	20150414	1535	280	10	1.10	0.02
nwr	2015.30330	20150421	1652	279	10	1.11	0.02
nwr	2015.32231	20150428	1524	279	3.5	1.10	0.03
nwr	2015.39902	20150526	1525	279	5	1.11	0.02
nwr	2015.41842	20150602	1720	265	5.2	1.10	0.01
nwr	2015.43751	20150609	1635	239	1.8	1.08	0.03
nwr	2015.45660	20150616	1547	-99	1	1.11	0.00
nwr	2015.47573	20150623	1524	248	5	1.09	0.02
nwr	2015.49497	20150630	1554	278	1	1.10	0.01
nwr	2015.51408	20150707	1522	195	1.9	1.10	0.02
nwr	2015.53326	20150714	1520	268	4.4	1.11	0.01
nwr	2015.55246	20150721	1531	209	4.9	1.12	0.01
nwr	2015.57157	20150728	1458	260	15	1.11	0.00
nwr	2015.59095	20150804	1642	8.5	13	1.13	0.00
nwr	2015.62912	20150818	1507	267	9.3	1.13	0.05
nwr	2015.64840	20150825	1600	279.7	7	1.15	0.01
nwr	2015.66493	20150831	1646	265	10	1.10	0.01
nwr	2015.68672	20150908	1539	260	11	1.17	0.00
nwr	2015.70580	20150915	1450	264	14	1.13	0.03
nwr	2015.72522	20150922	1654	120	3	1.15	0.01
nwr	2015.74418	20150929	1500	215	2	1.13	0.03
nwr	2015.78269	20151013	1620	285	13	1.17	0.00
nwr	2015.80190	20151020	1640	270	3	1.14	0.00
nwr	2015.82101	20151027	1605	261	7	1.16	0.00
nwr	2015.84031	20151103	1708	-99	-99	1.15	0.00
nwr	2015.85943	20151110	1638	220	5.5	1.20	0.00
nwr	2015.87884	20151117	1840	302	12.5	1.19	0.04
nwr	2015.89780	20151124	1643	280	14.5	1.20	0.04
nwr	2015.91715	20151201	1813	-99	28	1.18	0.04
nwr	2015.93644	20151208	1912	276	18.5	1.18	0.00
nwr	2015.95543	20151215	1733	2.5	6	1.21	0.00
nwr	2015.97453	20151222	1653	275	18	1.19	0.01
nwr	2016.01290	20160105	1720	269	3	1.17	0.00
nwr	2016.03202	20160112	1718	276	17	1.22	0.02
nwr	2016.05109	20160119	1645	286	7.5	1.19	0.02
nwr	2016.07017	20160126	1620	261	13	1.19	0.01
nwr	2016.09236	20160203	1917	285	15	1.23	0.00
nwr	2016.10848	20160209	1655	279	20	1.20	0.01
nwr	2016.12790	20160216	1927	280	42	1.16	0.01
nwr	2016.14696	20160223	1852	254	10	1.23	0.02
nwr	2016.18497	20160308	1644	270	0.5	1.21	0.01
nwr	2016.20420	20160315	1743	-99	-99	1.19	0.01
nwr	2016.24223	20160329	1545	148	5	1.21	0.00
nwr	2016.26130	20160405	1515	269	10	1.21	0.00
nwr	2016.28071	20160412	1746	0.9	6.8	1.23	0.02
nwr	2016.33808	20160503	1743	13.4	4	1.23	0.00
nwr	2016.41459	20160531	1747	270	6	1.24	0.02
nwr	2016.43065	20160606	1450	330	4	1.23	0.00
nwr	2016.45258	20160614	1530	278.2	14	1.22	0.01
nwr	2016.47219	20160621	1945	280	5.5	1.21	0.02
nwr	2016.49080	20160628	1510	280	3	1.24	0.00
nwr	2016.50989	20160705	1455	270	11	1.24	0.01
nwr	2016.56753	20160726	1710	280	8	1.23	0.02
nwr	2016.60566	20160809	1609	270	5	1.23	0.02
nwr	2016.62498	20160816	1747	293	6.5	1.25	0.01
nwr	2016.64383	20160823	1525	280	9	1.24	0.01
nwr	2016.68208	20160906	1524	200	6	1.23	0.00
nwr	2016.70138	20160913	1655	240	4	1.24	0.01
nwr	2016.72080	20160920	1930	219	3.7	1.26	0.00
nwr	2016.73947	20160927	1532	290	3.8	1.22	0.01
nwr	2016.76122	20161005	1433	251	2.5	1.27	0.03
nwr	2016.77774	20161011	1541	260	8	1.23	0.02
nwr	2016.79679	20161018	1500	255	8	1.26	0.02
nwr	2016.81610	20161025	1636	300	8	1.24	0.03
nwr	2016.83503	20161101	1454	210	4	1.26	0.02
nwr	2016.87344	20161115	1616	275	11	1.31	0.03
nwr	2016.89263	20161122	1652	305	9	1.28	0.02
nwr	2016.93103	20161206	1812	240	6	1.30	0.00
nwr	2016.95025	20161213	1900	240	6	1.33	0.01
nwr	2016.96920	20161220	1725	275	17	1.29	0.01
nwr	2016.98837	20161227	1752	264	17	1.30	0.01
nwr	2017.00757	20170103	1820	270	5	1.30	0.02
nwr	2017.02678	20170110	1833	230	6.5	1.30	0.02
nwr	2017.06491	20170124	1636	275	10.5	1.31	0.01
nwr	2017.08414	20170131	1705	265	20	1.30	0.01
nwr	2017.10348	20170207	1830	26.8	6.2	1.30	0.03
nwr	2017.14169	20170221	1714	225	4	1.33	0.00
nwr	2017.16081	20170228	1642	263.2	9.8	1.33	0.01
nwr	2017.17742	20170306	1813	285	14	1.33	0.02
nwr	2017.19919	20170314	1656	280	23	1.32	0.00
nwr	2017.23771	20170328	1818	20	10	1.34	0.01
nwr	2017.27309	20170410	1615	288	3.7	1.36	0.01
nwr	2017.29512	20170418	1716	240	4	1.31	0.01
nwr	2017.31428	20170425	1703	280	3.5	1.37	0.01
nwr	2017.33381	20170502	2009	285	11	1.35	0.00
nwr	2017.37183	20170516	1713	255	14	1.42	0.01
nwr	2017.39101	20170523	1715	32	8	1.36	0.01
nwr	2017.41008	20170530	1616	290	4	1.37	0.03
nwr	2017.44840	20170613	1600	220	6.5	1.37	0.01
nwr	2017.46755	20170620	1546	295	10	1.35	0.00
nwr	2017.48667	20170627	1512	250	4.5	1.35	0.01
nwr	2017.54421	20170718	1515	45	9	1.37	0.00
nwr	2017.56337	20170725	1506	240	4	1.35	0.00
nwr	2017.60181	20170808	1549	270	3	1.40	0.02
nwr	2017.62128	20170815	1823	-99	-99	1.36	0.02
nwr	2017.64007	20170822	1500	245	3.5	1.39	0.03
nwr	2017.67845	20170905	1513	290	6	1.40	0.01
nwr	2017.69760	20170912	1458	280	6	1.39	0.01
nwr	2017.71740	20170919	2023	240	8	1.41	0.00
nwr	2017.73622	20170926	1719	140	2.5	1.42	0.02
nwr	2017.79368	20171017	1637	277	8.3	1.42	0.00
nwr	2017.81295	20171024	1726	290	16.5	1.42	0.00
nwr	2017.83203	20171031	1636	257	39	1.40	0.01
nwr	2017.85178	20171107	2135	257	5.7	1.40	0.01
nwr	2017.87055	20171114	1803	253	8.8	1.38	0.03
nwr	2017.92805	20171205	1741	285	15	1.41	0.01
nwr	2017.94725	20171212	1754	255	14.2	1.41	0.01
nwr	2017.96640	20171219	1741	310	6.5	1.39	0.01
nwr	2017.98560	20171226	1749	245	8	1.39	0.01
nwr	2018.01053	20180104	2015	250	10.5	1.40	0.01
nwr	2018.02402	20180109	1824	265	18	1.40	0.00
nwr	2018.04326	20180116	1856	340	1	1.43	0.01
nwr	2018.06246	20180123	1911	240	16.5	1.44	0.01
nwr	2018.08143	20180130	1720	263	23	1.38	0.01
nwr	2018.10065	20180206	1741	304	7	1.44	0.01
nwr	2018.11995	20180213	1847	240	10.8	1.44	0.02
nwr	2018.13909	20180220	1825	237	5.5	1.45	0.00
nwr	2018.15806	20180227	1636	242	13	1.44	0.02
nwr	2018.17748	20180306	1841	236	20	1.45	0.01
nwr	2018.21556	20180320	1618	250	8.5	1.46	0.00
nwr	2018.27319	20180410	1710	280	16	1.47	0.03
nwr	2018.29243	20180417	1742	254	8.8	1.50	0.02
nwr	2018.34963	20180508	1443	270	10.5	1.49	0.00
nwr	2018.40731	20180529	1601	255	10.5	1.52	0.00
nwr	2018.43215	20180607	1740	263	3.5	1.49	0.01
nwr	2018.44561	20180612	1533	250	6	1.53	0.00
nwr	2018.48393	20180626	1512	260	14	1.51	0.01
nwr	2018.50309	20180703	1506	261	12	1.50	0.00
nwr	2018.52227	20180710	1505	261	8.6	1.47	0.02
nwr	2018.54148	20180717	1520	285	4.4	1.49	0.00
nwr	2018.56062	20180724	1501	325	3.4	1.51	0.01
nwr	2018.57997	20180731	1630	314	4	1.51	0.00
nwr	2018.59946	20180807	1915	123	3.8	1.51	0.00
nwr	2018.63737	20180821	1520	277	5	1.55	0.00
nwr	2018.65662	20180828	1602	292.7	2.182	1.49	0.01
nwr	2018.69502	20180911	1620	259	16	1.52	0.01
nwr	2018.70342	20180914	1800	236	4	1.46	0.01
nwr	2018.73366	20180925	1850	-99	-99	1.51	0.01
nwr	2018.75247	20181002	1536	252	6.2	1.53	0.00
nwr	2018.81002	20181023	1549	203	4.47	1.54	0.01
nwr	2018.84878	20181106	1918	239.2	5.13	1.54	0.02
nwr	2018.88690	20181120	1717	300.9	5.79	1.56	0.01
nwr	2018.90611	20181127	1729	220.1	15.6	1.58	0.02
nwr	2018.94191	20181210	1907	249.4	21.1	1.58	0.00
nwr	2018.96374	20181218	1821	37.74	14.53	1.58	0.00
nwr	2018.98587	20181226	2015	240.9	11.18	1.57	0.01
nwr	2019.00490	20190102	1854	23.4	4.04	1.59	0.01
nwr	2019.05975	20190122	1925	213	4	1.59	0.01
nwr	2019.07876	20190129	1758	223.7	14.07	1.59	0.00
nwr	2019.09846	20190205	2230	30.85	2.5	1.60	0.01
nwr	2019.11707	20190212	1730	50.6	20.43	1.60	0.00
nwr	2019.15562	20190226	1915	246	18	1.57	0.01
nwr	2019.17477	20190305	1858	229.8	15.17	1.57	0.00
nwr	2019.19375	20190312	1715	225	6.4	1.58	0.01
nwr	2019.23252	20190326	2055	295	13.6	1.64	0.00
nwr	2019.25126	20190402	1701	246	8.7	1.61	0.01
nwr	2019.28949	20190416	1555	221.1	2.91	1.67	0.01
nwr	2019.32788	20190430	1613	13.5	7.4	1.59	0.01
nwr	2019.34711	20190507	1640	239.5	16.14	1.63	0.01
nwr	2019.38549	20190521	1655	234	11.12	1.63	0.02
nwr	2019.40457	20190528	1603	264.3	7.9	1.63	0.00
nwr	2019.42410	20190604	1908	278	6.8	1.64	0.01
nwr	2019.44300	20190611	1642	300	1.85	1.69	0.03
nwr	2019.50053	20190702	1640	19.29	3.7	1.61	0.00
nwr	2019.51968	20190709	1625	242.8	7.024	1.65	0.00
nwr	2019.53872	20190716	1511	199	3.6	1.60	0.01
nwr	2019.55803	20190723	1623	331	5.01	1.65	0.01
nwr	2019.57732	20190730	1718	259.1	11.05	1.64	0.01
nwr	2019.59650	20190806	1723	303	2	1.64	0.01
nwr	2019.61554	20190813	1606	247.7	13.71	1.65	0.00
nwr	2019.65965	20190829	1830	nd	nd	1.66	0.02
nwr	2019.69242	20190910	1735	200	6	1.66	0.01
nwr	2019.73067	20190924	1640	223.9	12.67	1.68	0.01
nwr	2019.76901	20191008	1630	234.9	16.55	1.67	0.01
nwr	2019.78818	20191015	1625	243	11	1.70	0.00
nwr	2019.80751	20191022	1747	221	24	1.68	0.00
nwr	2019.84590	20191105	1805	185.3	16.5	1.71	0.01
nwr	2019.85123	20191107	1644	-99	-99	1.68	0.01
nwr	2019.88432	20191119	1838	229.6	10	1.68	0.00
nwr	2019.92300	20191203	2128	210.3	18.03	1.70	0.01
nwr	2019.94189	20191210	1900	252	18	1.71	0.00
nwr	2019.95836	20191216	1915	272.2	10.41	1.72	0.00
nwr	2019.98027	20191224	1912	252	3	1.68	0.00
nwr	2019.99650	20191230	1722	221.7	6.5	1.72	0.02
nwr	2020.03759	20200114	1809	197	6.9	1.73	0.01
nwr	2020.06238	20200123	1959	-12.1	11.5	1.74	0.01
nwr	2020.07591	20200128	1847	262	14	1.74	0.03
nwr	2020.11476	20200212	0005	254	15.4	1.75	0.00
nwr	2020.17961	20200306	1740	220	16	1.71	0.01
nwr	2020.19067	20200310	1850	225.8	6.4	1.72	0.01
psa	2011.14672	20110223	1315	18	14.1	0.60	0.02
psa	2011.18509	20110309	1324	98	7.3	0.62	0.00
psa	2011.22895	20110325	1336	125	3.4	0.63	0.01
psa	2011.25644	20110404	1427	83	8.9	0.62	0.01
psa	2011.33302	20110502	1317	50	3.3	0.62	0.02
psa	2011.36864	20110515	1319	4	8.1	0.64	0.01
psa	2011.45079	20110614	1256	5	5.4	0.63	0.01
psa	2011.56316	20110725	1318	291	3.4	0.65	0.01
psa	2011.61807	20110814	1417	105	3.2	0.66	0.01
psa	2011.63975	20110822	1212	29	11.6	0.63	0.01
psa	2011.68353	20110907	1145	217	4.8	0.66	0.01
psa	2011.71659	20110919	1321	256	4.1	0.69	0.01
psa	2011.76382	20111006	1905	316	2.8	0.66	0.01
psa	2011.79394	20111017	1853	21	12.6	0.67	0.00
psa	2011.83425	20111101	1200	23	6.7	0.69	0.04
psa	2011.88073	20111118	1111	116	3.6	0.69	0.02
psa	2011.91769	20111201	2258	325	3.2	0.68	0.00
psa	2011.95211	20111214	1227	312	6.1	0.68	0.00
psa	2011.99879	20111231	1322	339	5.5	0.70	0.02
psa	2012.02898	20120111	1433	268	6.7	0.68	0.01
psa	2012.06207	20120123	1711	238	9.3	0.69	0.01
psa	2012.10869	20120209	1845	129	6	0.70	0.00
psa	2012.21981	20120321	1051	212	6.3	0.69	0.02
psa	2012.25544	20120403	1149	97	8.7	0.69	0.01
psa	2012.32927	20120430	1219	38	7.4	0.69	0.01
psa	2012.36761	20120514	1306	37	12.4	0.74	0.02
psa	2012.40940	20120529	2010	350	2.7	0.71	0.01
psa	2012.48245	20120625	1352	119	15.2	0.73	0.01
psa	2012.59731	20120806	1448	78	14.2	0.73	0.00
psa	2012.63530	20120820	1227	343	6.5	0.73	0.01
psa	2012.67346	20120903	1139	280	3.1	0.75	0.02
psa	2012.71170	20120917	1132	352	5.4	0.75	0.03
psa	2012.78100	20121012	2020	325	9.9	0.75	0.02
psa	2012.80291	20121020	2045	116	8.3	0.75	0.01
psa	2012.84308	20121104	1339	119	5.8	0.76	0.02
psa	2012.87878	20121117	1510	130	4.5	0.74	0.00
psa	2012.91720	20121201	1642	135	4.6	0.73	0.02
psa	2012.99417	20121229	2045	318	4.2	0.75	0.01
psa	2013.02672	20130110	1805	82	3.2	0.77	0.01
psa	2013.05884	20130122	1124	124	6.2	0.78	0.01
psa	2013.13371	20130218	1920	94	3.4	0.74	0.01
psa	2013.18539	20130309	1602	180	2.7	0.78	0.02
psa	2013.25711	20130404	2015	32	10.1	0.80	0.00
psa	2013.33895	20130504	1712	100	9.5	0.81	0.01
psa	2013.36908	20130515	1710	117	3.3	0.80	0.01
psa	2013.44317	20130611	1812	126	9.3	0.83	0.01
psa	2013.48969	20130628	1740	231	8.8	0.84	0.00
psa	2013.52811	20130712	1814	87	3.3	0.84	0.00
psa	2013.56606	20130726	1440	124	6	0.80	0.00
psa	2013.60168	20130808	1442	45	6.2	0.81	0.02
psa	2013.63437	20130820	1305	108	5	0.83	0.01
psa	2013.67847	20130905	1524	17	3.7	0.83	0.01
psa	2013.80480	20131021	1804	227	4.8	0.81	0.02
psa	2013.88139	20131118	1701	36	8.8	0.85	0.01
psa	2013.90534	20131127	1045	107	3.9	0.86	0.02
psa	2013.94680	20131212	1356	151	4.3	0.86	0.03
psa	2013.97726	20131223	1650	119	4.1	0.88	0.03
psa	2014.03231	20140112	1904	24	7.2	0.87	0.01
psa	2014.07694	20140129	0201	16	4.9	0.87	0.01
psa	2014.09806	20140205	1859	207	5.5	0.84	0.04
psa	2014.15479	20140226	1200	353	6.4	0.86	0.01
psa	2014.26185	20140406	1349	355	13	0.90	0.02
psa	2014.29544	20140418	2002	333	3	0.88	0.01
psa	2014.33080	20140501	1750	106	7.3	0.88	0.00
psa	2014.36884	20140515	1501	183	3.4	0.91	0.01
psa	2014.48119	20140625	1515	105	6.1	0.94	0.02
psa	2014.51653	20140708	1247	55	3.2	0.94	0.02
psa	2014.56322	20140725	1350	139	3.9	0.90	0.01
psa	2014.60169	20140808	1449	-88	6.9	0.94	0.00
psa	2014.64299	20140823	1633	320	3.1	0.94	0.00
psa	2014.68132	20140906	1620	163	3.9	0.92	0.02
psa	2014.75020	20141001	1944	119	4.5	0.94	0.05
psa	2014.78775	20141015	1241	125	2.2	0.97	0.03
psa	2014.82422	20141028	2008	129	3.3	0.92	0.00
psa	2014.86443	20141112	1223	76	8.8	0.91	0.01
psa	2014.93599	20141208	1514	329	21	0.93	0.01
psa	2015.00958	20150104	1155	124	1.3	0.91	0.00
psa	2015.10281	20150207	1236	22	9.3	0.95	0.01
psa	2015.14688	20150223	1440	242	6.7	0.95	0.01
psa	2015.17937	20150307	1118	29	4.9	0.95	0.02
psa	2015.20692	20150317	1238	23	9.3	0.95	0.00
psa	2015.25397	20150403	1646	134	3.6	0.95	0.01
psa	2015.28656	20150415	1415	57	6.2	0.95	0.01
psa	2015.32010	20150427	2003	138	3.9	0.98	0.00
psa	2015.37144	20150516	1350	104	6	0.97	0.00
psa	2015.41783	20150602	1213	59	3.3	1.00	0.01
psa	2015.48142	20150625	1716	106	6.5	0.99	0.01
psa	2015.52835	20150712	2020	51	5.4	1.00	0.01
psa	2015.58038	20150731	2007	24	4.6	1.00	0.03
psa	2015.65353	20150827	1255	161	2.7	1.02	0.00
psa	2015.68359	20150907	1213	89	4	0.99	0.01
psa	2015.73643	20150926	1909	106	5.9	1.01	0.01
psa	2015.87625	20151116	1955	41	6.35	1.01	0.03
psa	2016.00144	20160101	1237	74	6.6	1.04	0.00
psa	2016.03157	20160112	1319	117	2.8	1.05	0.00
psa	2016.07620	20160128	2121	87	5.1	1.02	0.00
psa	2016.11343	20160211	1223	91	2.6	1.03	0.00
psa	2016.17442	20160304	2008	222	2.8	1.05	0.02
psa	2016.25018	20160401	1333	333	4.1	1.06	0.02
psa	2016.28584	20160414	1450	16	4.6	1.05	0.02
psa	2016.33575	20160502	2116	113	4.95	1.08	0.00
psa	2016.38438	20160520	1623	95	4.6	1.06	0.01
psa	2016.45030	20160613	1926	122	7.7	1.09	0.00
psa	2016.51308	20160706	1856	155	5.8	1.09	0.01
psa	2016.61689	20160813	1848	132	4.61	1.10	0.00
psa	2016.73644	20160926	1254	118	3.14	1.10	0.00
psa	2016.78020	20161012	1319	1319	6.2	1.15	0.04
psa	2016.82704	20161029	1644	21	12.26	1.15	0.01
psa	2016.86505	20161112	1435	100	6.17	1.13	0.02
psa	2016.89266	20161122	1705	90	6.17	1.13	0.00
psa	2016.93576	20161208	1145	340	2.6	1.14	0.01
psa	2017.02352	20170109	1404	90	4.6	1.14	0.00
psa	2017.06492	20170124	1640	310	4.1	1.13	0.01
